price,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality
13.33788023507937,9.2,0.58,0.2,3.0,15.0,115.0,3.23,0.59,9.5,0
14.192727827043864,7.2,0.54,0.27,2.6,12.0,78.0,3.39,0.71,11.0,0
14.757399735678716,6.1,0.56,0.0,2.2,6.0,9.0,3.59,0.54,11.5,1
13.949524832660027,7.4,0.52,0.13,2.4,34.0,61.0,3.43,0.59,10.8,1
15.4515493523111,7.3,0.305,0.39,1.2,7.0,11.0,3.29,0.52,11.5,1
16.529965722457412,9.3,0.38,0.48,3.8,3.0,11.0,3.23,0.57,13.2,1
15.961653044270207,9.1,0.28,0.46,9.0,3.0,9.0,3.18,0.6,10.9,1
13.229467217168255,10.0,0.46,0.44,2.9,4.0,8.0,3.33,0.62,12.2,1
18.079959263182115,9.4,0.395,0.46,4.6,3.0,10.0,3.27,0.64,12.2,1
15.724431907630274,7.3,0.305,0.39,1.2,7.0,11.0,3.29,0.52,11.5,1
14.519530971354712,8.6,0.315,0.4,2.2,3.0,6.0,3.27,0.67,11.9,1
13.123767194009352,5.3,0.715,0.19,1.5,7.0,62.0,3.62,0.61,11.0,0
14.609529958583758,6.8,0.41,0.31,8.8,26.0,45.0,3.38,0.64,10.1,1
15.007725827680702,8.4,0.36,0.32,2.2,32.0,79.0,3.3,0.72,11.0,1
14.291998851636796,8.4,0.62,0.12,1.8,38.0,46.0,3.38,0.89,11.8,1
11.874504127542796,9.6,0.41,0.37,2.3,10.0,23.0,3.24,0.56,10.5,0
14.956267043490953,8.4,0.36,0.32,2.2,32.0,79.0,3.3,0.72,11.0,1
14.437166653723487,8.4,0.62,0.12,1.8,38.0,46.0,3.38,0.89,11.8,1
14.947168034681823,6.8,0.41,0.31,8.8,26.0,45.0,3.38,0.64,10.1,1
13.498228151689274,8.6,0.47,0.27,2.3,14.0,28.0,3.18,0.8,11.2,0
15.20291143626068,8.6,0.22,0.36,1.9,53.0,77.0,3.47,0.87,11.0,1
14.500750225147279,9.4,0.24,0.33,2.3,52.0,73.0,3.47,0.9,10.2,1
10.615088179690476,8.4,0.67,0.19,2.2,11.0,75.0,3.2,0.59,9.2,0
12.989119362578249,8.6,0.47,0.27,2.3,14.0,28.0,3.18,0.8,11.2,0
15.504761773622864,8.7,0.33,0.38,3.3,10.0,19.0,3.3,0.73,12.0,1
12.153992951365955,6.6,0.61,0.01,1.9,8.0,25.0,3.69,0.73,10.5,0
11.209020745075359,7.4,0.61,0.01,2.0,13.0,38.0,3.48,0.65,9.8,0
13.769710239206104,7.6,0.4,0.29,1.9,29.0,66.0,3.45,0.59,9.5,1
11.329344499935322,7.4,0.61,0.01,2.0,13.0,38.0,3.48,0.65,9.8,0
12.490193461681647,6.6,0.61,0.01,1.9,8.0,25.0,3.69,0.73,10.5,0
12.746158566994147,8.8,0.3,0.38,2.3,19.0,72.0,3.39,0.72,11.8,1
14.40951365835141,8.8,0.3,0.38,2.3,19.0,72.0,3.39,0.72,11.8,1
11.32865314651429,12.0,0.63,0.5,1.4,6.0,26.0,3.07,0.6,10.4,0
18.375926741210783,7.2,0.38,0.38,2.8,23.0,42.0,3.34,0.72,12.9,1
13.769431998118305,6.2,0.46,0.17,1.6,7.0,11.0,3.61,0.54,11.4,0
17.117932963539864,9.6,0.33,0.52,2.2,13.0,25.0,3.36,0.76,12.4,1
17.3587153820091,9.9,0.27,0.49,5.0,9.0,17.0,3.19,0.52,12.5,1
18.186555617917076,10.1,0.43,0.4,2.6,13.0,52.0,3.22,0.64,10.0,1
13.871656673834323,9.8,0.5,0.34,2.3,10.0,45.0,3.24,0.6,9.7,1
15.272521162859585,8.3,0.3,0.49,3.8,11.0,24.0,3.27,0.64,12.1,1
16.138757438789472,10.2,0.44,0.42,2.0,7.0,20.0,3.14,0.79,11.1,1
15.871167088558714,10.2,0.44,0.58,4.1,11.0,24.0,3.29,0.99,12.0,1
17.793841099248414,8.3,0.28,0.48,2.1,6.0,12.0,3.26,0.62,12.4,1
15.764319717257548,8.9,0.12,0.45,1.8,10.0,21.0,3.41,0.76,11.9,1
17.337614295559685,8.9,0.12,0.45,1.8,10.0,21.0,3.41,0.76,11.9,1
16.28198409307791,8.9,0.12,0.45,1.8,10.0,21.0,3.41,0.76,11.9,1
16.175705017174142,8.3,0.28,0.48,2.1,6.0,12.0,3.26,0.62,12.4,1
14.917654525773404,8.2,0.31,0.4,2.2,6.0,10.0,3.31,0.68,11.2,1
16.97494008973412,10.2,0.34,0.48,2.1,5.0,9.0,3.2,0.69,12.1,1
16.464784219238148,7.6,0.43,0.4,2.7,6.0,11.0,3.44,0.54,12.2,1
12.839826473317286,8.5,0.21,0.52,1.9,9.0,23.0,3.36,0.67,10.4,0
13.823737693647704,9.0,0.36,0.52,2.1,5.0,10.0,3.31,0.62,11.3,1
14.76918892224928,9.5,0.37,0.52,2.0,12.0,51.0,3.29,0.58,11.1,1
14.851507389134149,6.4,0.57,0.12,2.3,25.0,36.0,3.47,0.71,11.3,1
13.355575100881047,8.0,0.59,0.05,2.0,12.0,32.0,3.36,0.61,10.0,0
16.025095919984224,8.5,0.47,0.27,1.9,18.0,38.0,3.16,0.85,11.1,1
12.512946811474404,7.1,0.56,0.14,1.6,7.0,18.0,3.27,0.62,9.3,0
11.618758989355323,6.6,0.57,0.02,2.1,6.0,16.0,3.38,0.69,9.5,0
14.937872257006447,8.8,0.27,0.39,2.0,20.0,27.0,3.15,0.69,11.2,1
12.234296039035671,8.5,0.47,0.27,1.9,18.0,38.0,3.16,0.85,11.1,1
15.309755559703849,8.3,0.34,0.4,2.4,24.0,48.0,3.34,0.86,11.0,1
15.629812019507554,9.0,0.38,0.41,2.4,6.0,10.0,3.13,0.58,11.9,1
12.962421398830054,8.5,0.66,0.2,2.1,23.0,113.0,3.13,0.48,9.2,0
17.000896345071695,9.0,0.4,0.43,2.4,29.0,46.0,3.2,0.6,12.2,1
10.621046701350457,6.7,0.56,0.09,2.9,7.0,22.0,3.46,0.61,10.2,0
14.890791840892662,10.4,0.26,0.48,1.9,6.0,10.0,3.33,0.87,10.9,1
13.001740920748633,10.4,0.26,0.48,1.9,6.0,10.0,3.33,0.87,10.9,1
16.856054891707267,10.1,0.38,0.5,2.4,6.0,13.0,3.22,0.65,11.6,1
12.301997437459779,8.5,0.34,0.44,1.7,6.0,12.0,3.52,0.63,10.7,0
15.571558304650551,8.8,0.33,0.41,5.9,7.0,13.0,3.3,0.62,12.1,1
12.885339577305837,7.2,0.41,0.3,2.1,35.0,72.0,3.44,0.52,9.4,0
13.747612713662882,7.2,0.41,0.3,2.1,35.0,72.0,3.44,0.52,9.4,0
12.499821035478584,8.4,0.59,0.29,2.6,31.0,119.0,3.15,0.5,9.1,0
16.18790976487451,7.0,0.4,0.32,3.6,9.0,29.0,3.28,0.49,11.3,1
13.277259211866133,12.2,0.45,0.49,1.4,3.0,6.0,3.13,0.63,10.4,0
13.456423940626149,9.1,0.5,0.3,1.9,8.0,17.0,3.32,0.71,10.5,1
13.651467331332984,9.5,0.86,0.26,1.9,13.0,28.0,3.25,0.62,10.0,0
14.081776594740528,7.3,0.52,0.32,2.1,51.0,70.0,3.34,0.82,12.9,1
13.213700708044465,9.1,0.5,0.3,1.9,8.0,17.0,3.32,0.71,10.5,1
11.758403341502273,12.2,0.45,0.49,1.4,3.0,6.0,3.13,0.63,10.4,0
12.996470349063781,7.4,0.58,0.0,2.0,7.0,11.0,3.45,0.58,11.3,1
17.556828476901767,9.8,0.34,0.39,1.4,3.0,7.0,3.19,0.55,11.4,1
11.971695551488613,7.1,0.36,0.3,1.6,35.0,70.0,3.44,0.5,9.4,0
11.359493935362623,7.7,0.39,0.12,1.7,19.0,27.0,3.16,0.49,9.4,0
13.481930157159713,9.7,0.295,0.4,1.5,14.0,21.0,3.14,0.51,10.9,1
10.917576955839133,7.7,0.39,0.12,1.7,19.0,27.0,3.16,0.49,9.4,0
11.535719947465893,7.1,0.34,0.28,2.0,31.0,68.0,3.45,0.48,9.4,0
12.72204192274826,6.5,0.4,0.1,2.0,30.0,47.0,3.36,0.48,9.4,1
10.213094761265392,7.1,0.34,0.28,2.0,31.0,68.0,3.45,0.48,9.4,0
10.62595547143268,10.0,0.35,0.45,2.5,20.0,88.0,3.15,0.43,9.4,0
12.916175096568587,7.7,0.6,0.06,2.0,19.0,41.0,3.39,0.62,10.1,1
15.4589241537906,5.6,0.66,0.0,2.2,3.0,11.0,3.71,0.63,12.8,1
16.876630518453,5.6,0.66,0.0,2.2,3.0,11.0,3.71,0.63,12.8,1
13.00755279671566,8.9,0.84,0.34,1.4,4.0,10.0,3.12,0.48,9.1,1
13.176523131465766,6.4,0.69,0.0,1.65,7.0,12.0,3.47,0.53,12.9,1
15.193293707137268,7.5,0.43,0.3,2.2,6.0,12.0,3.44,0.72,11.5,1
16.826480804883452,9.9,0.35,0.38,1.5,31.0,47.0,3.26,0.82,10.6,1
14.39635086398426,9.1,0.29,0.33,2.05,13.0,27.0,3.26,0.84,11.7,1
19.20851470205755,6.8,0.36,0.32,1.8,4.0,8.0,3.36,0.55,12.8,1
12.199631534037582,8.2,0.43,0.29,1.6,27.0,45.0,3.25,0.54,10.3,0
16.957417766186445,6.8,0.36,0.32,1.8,4.0,8.0,3.36,0.55,12.8,1
17.12630937162283,9.1,0.29,0.33,2.05,13.0,27.0,3.26,0.84,11.7,1
15.846505462071436,9.1,0.3,0.34,2.0,12.0,25.0,3.26,0.84,11.7,1
17.188827563114355,8.9,0.35,0.4,3.6,12.0,24.0,3.23,0.7,12.0,1
13.503551958254793,9.6,0.5,0.36,2.8,26.0,55.0,3.18,0.68,10.9,0
17.530408335631726,8.9,0.28,0.45,1.7,7.0,12.0,3.25,0.55,12.3,1
15.715219866293573,8.9,0.32,0.31,2.0,12.0,19.0,3.17,0.55,10.4,1
11.699263230573974,7.7,1.005,0.15,2.1,11.0,32.0,3.23,0.48,10.0,0
13.004895210957342,7.5,0.71,0.0,1.6,22.0,31.0,3.38,0.58,10.0,1
14.506454639705385,8.0,0.58,0.16,2.0,3.0,7.0,3.22,0.58,11.2,1
14.968800023540476,10.5,0.39,0.46,2.2,14.0,27.0,3.06,0.84,11.4,1
14.90010022272642,8.9,0.38,0.4,2.2,12.0,28.0,3.27,0.75,12.6,1
14.949875265963767,8.0,0.18,0.37,0.9,36.0,109.0,2.89,0.44,12.7,1
16.751274588967746,8.0,0.18,0.37,0.9,36.0,109.0,2.89,0.44,12.7,1
11.995026310756286,7.0,0.5,0.14,1.8,10.0,23.0,3.53,0.61,10.4,0
14.119423312127653,11.3,0.36,0.66,2.4,3.0,8.0,3.2,0.53,11.9,1
15.758145301163461,11.3,0.36,0.66,2.4,3.0,8.0,3.2,0.53,11.9,1
11.737624203188163,7.0,0.51,0.09,2.1,4.0,9.0,3.35,0.54,10.5,0
14.075987070387855,8.2,0.32,0.42,2.3,3.0,9.0,3.27,0.55,12.3,1
15.725032022510767,7.7,0.58,0.01,1.8,12.0,18.0,3.32,0.56,10.5,1
15.152626701914274,8.6,0.83,0.0,2.8,17.0,43.0,3.33,0.6,10.4,1
16.381205430461453,7.9,0.31,0.32,1.9,14.0,36.0,3.41,0.56,12.6,1
16.057190833909246,6.4,0.795,0.0,2.2,28.0,52.0,3.49,0.52,11.6,0
12.937581073777013,7.2,0.34,0.21,2.5,41.0,68.0,3.37,0.54,10.1,1
16.486722487217552,7.7,0.58,0.01,1.8,12.0,18.0,3.32,0.56,10.5,1
18.216185893632176,7.1,0.59,0.0,2.1,9.0,14.0,3.42,0.55,11.5,1
15.45678727951514,7.3,0.55,0.01,1.8,9.0,15.0,3.35,0.58,11.0,1
12.329845249155573,8.1,0.82,0.0,4.1,5.0,14.0,3.36,0.53,9.6,0
15.090298791641018,7.5,0.57,0.08,2.6,14.0,27.0,3.3,0.59,10.4,1
12.662869968794293,8.9,0.745,0.18,2.5,15.0,48.0,3.2,0.47,9.7,1
15.747186108987734,10.1,0.37,0.34,2.4,5.0,17.0,3.17,0.65,10.6,1
16.33107895864335,7.6,0.31,0.34,2.5,26.0,35.0,3.22,0.59,12.5,1
11.905487457549338,7.3,0.91,0.1,1.8,20.0,56.0,3.35,0.56,9.2,0
18.020036459216467,8.7,0.41,0.41,6.2,25.0,42.0,3.24,0.77,12.6,1
14.981919656978118,8.9,0.5,0.21,2.2,21.0,39.0,3.33,0.83,11.1,1
12.324214791204872,7.4,0.965,0.0,2.2,16.0,32.0,3.58,0.67,10.2,0
16.311687278629922,6.9,0.49,0.19,1.7,13.0,26.0,3.38,0.64,9.8,1
14.516217499141685,8.9,0.5,0.21,2.2,21.0,39.0,3.33,0.83,11.1,1
17.196574735482795,9.5,0.39,0.41,8.9,18.0,39.0,3.29,0.81,10.9,1
14.976708454996807,6.4,0.39,0.33,3.3,12.0,53.0,3.36,0.62,12.2,1
16.10258518173335,6.9,0.44,0.0,1.4,32.0,38.0,3.32,0.58,11.4,1
14.041719944516695,7.6,0.78,0.0,1.7,33.0,45.0,3.31,0.62,10.7,1
13.049705822022009,7.1,0.43,0.17,1.8,27.0,51.0,3.49,0.64,10.4,0
14.11867543822688,9.3,0.49,0.36,1.7,3.0,14.0,3.27,0.78,10.9,1
13.548394919082314,9.3,0.5,0.36,1.8,6.0,17.0,3.27,0.77,10.8,1
12.427558289685907,7.1,0.43,0.17,1.8,27.0,51.0,3.49,0.64,10.4,0
10.068736177605489,8.5,0.46,0.59,1.4,16.0,45.0,3.03,1.34,9.2,0
13.865016357364784,5.6,0.605,0.05,2.4,19.0,25.0,3.56,0.55,12.9,0
17.048667896746984,8.3,0.33,0.42,2.3,9.0,20.0,3.38,0.77,12.7,1
14.188621837014573,8.2,0.64,0.27,2.0,5.0,77.0,3.13,0.62,9.1,1
12.988791877096224,8.2,0.64,0.27,2.0,5.0,77.0,3.13,0.62,9.1,1
18.044088791498872,8.9,0.48,0.53,4.0,3.0,10.0,3.21,0.59,12.1,1
12.697799273780776,7.6,0.42,0.25,3.9,28.0,90.0,3.15,0.57,9.1,0
15.179253386088565,9.9,0.53,0.57,2.4,30.0,52.0,3.19,0.76,11.6,1
16.714334429431414,8.9,0.48,0.53,4.0,3.0,10.0,3.21,0.59,12.1,1
14.0756951160544,11.6,0.23,0.57,1.8,3.0,8.0,3.14,0.7,9.9,1
17.780475923295622,9.1,0.4,0.5,1.8,7.0,16.0,3.21,0.69,12.5,1
16.741775944658272,8.0,0.38,0.44,1.9,6.0,15.0,3.3,0.64,11.4,1
15.813752037010405,10.2,0.29,0.65,2.4,6.0,17.0,3.22,0.63,11.8,1
14.861928385421441,8.2,0.74,0.09,2.0,5.0,10.0,3.28,0.57,11.8,1
15.633783083677773,7.7,0.61,0.18,2.4,6.0,20.0,3.29,0.6,10.2,1
14.496070373711596,6.6,0.52,0.08,2.4,13.0,26.0,3.4,0.72,12.5,1
16.881283648005816,11.1,0.31,0.53,2.2,3.0,10.0,3.02,0.83,10.9,1
15.81768997541442,11.1,0.31,0.53,2.2,3.0,10.0,3.02,0.83,10.9,1
13.676081622575474,8.0,0.62,0.35,2.8,28.0,52.0,3.31,0.62,10.8,0
15.027626071144825,9.3,0.33,0.45,1.5,19.0,37.0,3.18,0.89,11.1,1
13.330493462335037,7.5,0.77,0.2,8.1,30.0,92.0,3.2,0.58,9.2,0
14.834215376141891,7.2,0.35,0.26,1.8,33.0,75.0,3.4,0.58,9.5,1
14.094073175151667,8.0,0.62,0.33,2.7,16.0,37.0,3.31,0.58,10.7,1
11.299519560212168,7.5,0.77,0.2,8.1,30.0,92.0,3.2,0.58,9.2,0
17.51080128642849,9.1,0.25,0.34,2.0,45.0,67.0,3.44,0.86,10.2,1
15.385151321752438,9.9,0.32,0.56,2.0,3.0,8.0,3.15,0.73,11.4,1
12.635180911020706,8.6,0.37,0.65,6.4,3.0,8.0,3.27,0.58,11.0,0
13.953925636636026,8.6,0.37,0.65,6.4,3.0,8.0,3.27,0.58,11.0,0
16.240132264852353,7.9,0.3,0.68,8.3,37.5,278.0,3.01,0.51,12.3,1
15.498924117015724,10.3,0.27,0.56,1.4,3.0,8.0,3.16,0.51,11.8,1
15.983460977788233,7.9,0.3,0.68,8.3,37.5,289.0,3.01,0.51,12.3,1
13.2589809440979,7.2,0.38,0.3,1.8,31.0,70.0,3.42,0.59,9.5,1
15.559289713578387,8.7,0.42,0.45,2.4,32.0,59.0,3.33,0.77,12.0,1
13.672450947588375,7.2,0.38,0.3,1.8,31.0,70.0,3.42,0.59,9.5,1
12.377862732838393,6.8,0.48,0.08,1.8,40.0,64.0,3.12,0.49,9.6,0
15.38455574772719,8.5,0.34,0.4,4.7,3.0,9.0,3.38,0.66,11.6,1
14.832316185301547,7.9,0.19,0.42,1.6,18.0,30.0,3.29,0.69,11.2,1
16.011198098571708,11.6,0.41,0.54,1.5,22.0,41.0,3.02,0.76,9.9,1
16.46702436606724,11.6,0.41,0.54,1.5,22.0,41.0,3.02,0.76,9.9,1
17.654440654233447,10.0,0.26,0.54,1.9,42.0,74.0,2.98,0.63,11.8,1
13.122221083993654,7.9,0.34,0.42,2.0,8.0,19.0,3.35,0.6,11.4,1
15.401175654322538,7.0,0.54,0.09,2.0,10.0,16.0,3.43,0.59,11.5,1
15.38121503299203,9.2,0.31,0.36,2.2,11.0,31.0,3.33,0.86,12.0,1
13.040136427761865,6.6,0.725,0.09,5.5,9.0,17.0,3.35,0.49,10.8,1
10.702136827585262,9.4,0.4,0.47,2.5,6.0,20.0,3.15,0.5,10.5,0
15.740954882068909,6.6,0.725,0.09,5.5,9.0,17.0,3.35,0.49,10.8,1
12.953693927907686,8.6,0.52,0.38,1.5,5.0,18.0,3.2,0.52,9.4,0
16.531851740088328,8.0,0.31,0.45,2.1,5.0,16.0,3.15,0.81,12.5,1
11.05316206667902,8.6,0.52,0.38,1.5,5.0,18.0,3.2,0.52,9.4,0
15.023346272962668,8.4,0.34,0.42,2.1,23.0,36.0,3.11,0.78,12.4,1
12.512107387976803,7.4,0.49,0.27,2.1,14.0,25.0,3.35,0.63,12.0,1
15.572846762437262,6.1,0.48,0.09,1.7,18.0,30.0,3.45,0.54,11.2,1
17.582109467775165,7.4,0.49,0.27,2.1,14.0,25.0,3.35,0.63,12.0,1
14.770489579735994,8.0,0.48,0.34,2.2,16.0,25.0,3.28,0.66,12.4,1
14.863790499216615,6.3,0.57,0.28,2.1,13.0,49.0,3.41,0.6,12.8,0
15.948483390716774,8.2,0.23,0.42,1.9,9.0,17.0,3.21,0.54,12.3,1
15.638446595127798,9.1,0.3,0.41,2.0,10.0,24.0,3.27,0.85,11.7,1
12.133552955499342,8.1,0.78,0.1,3.3,4.0,13.0,3.36,0.49,9.5,0
13.256138958594654,10.8,0.47,0.43,2.1,27.0,66.0,3.17,0.76,10.8,1
13.8732247104763,8.3,0.53,0.0,1.4,6.0,14.0,3.25,0.64,10.0,1
16.30134805456377,5.4,0.42,0.27,2.0,23.0,55.0,3.78,0.64,12.3,1
14.418121685484769,7.9,0.33,0.41,1.5,6.0,35.0,3.29,0.71,11.0,1
13.165267307298233,8.9,0.24,0.39,1.6,3.0,10.0,3.12,0.59,9.5,1
14.861827795349386,5.0,0.4,0.5,4.3,29.0,80.0,3.49,0.66,13.6,1
14.111886648572028,7.0,0.69,0.07,2.5,15.0,21.0,3.38,0.6,11.3,1
13.938789199936116,7.0,0.69,0.07,2.5,15.0,21.0,3.38,0.6,11.3,1
13.41871155616004,7.0,0.69,0.07,2.5,15.0,21.0,3.38,0.6,11.3,1
14.13706696418299,7.1,0.39,0.12,2.1,14.0,24.0,3.3,0.53,13.3,1
15.613908982158089,5.6,0.66,0.0,2.5,7.0,15.0,3.52,0.58,12.9,0
17.35793320962024,7.9,0.54,0.34,2.5,8.0,17.0,3.2,0.72,13.1,1
16.718120407845433,6.6,0.5,0.0,1.8,21.0,28.0,3.44,0.55,12.3,1
15.31496847578383,6.3,0.47,0.0,1.4,27.0,33.0,3.45,0.48,12.3,1
14.544432877980087,10.7,0.4,0.37,1.9,17.0,29.0,3.12,0.65,11.2,1
12.024715520053274,6.5,0.58,0.0,2.2,3.0,13.0,3.62,0.62,11.5,0
15.998925195740494,8.8,0.24,0.35,1.7,13.0,27.0,3.14,0.59,11.3,1
16.22245045707303,5.8,0.29,0.26,1.7,3.0,11.0,3.39,0.54,13.5,1
15.443852802320174,6.3,0.76,0.0,2.9,26.0,52.0,3.51,0.6,11.5,1
11.456806315050736,10.0,0.43,0.33,2.7,28.0,89.0,3.22,0.68,10.0,0
13.833155627640064,10.5,0.43,0.35,3.3,24.0,70.0,3.21,0.69,10.5,1
14.743423403721481,9.1,0.6,0.0,1.9,5.0,10.0,3.18,0.63,10.4,1
12.995866543310845,5.9,0.19,0.21,1.7,57.0,135.0,3.32,0.44,9.5,0
17.431565718477014,7.4,0.36,0.34,1.8,18.0,38.0,3.38,0.88,13.6,1
16.285474826480804,7.2,0.48,0.07,5.5,10.0,18.0,3.37,0.68,11.2,1
15.979031227954572,8.5,0.28,0.35,1.7,6.0,15.0,3.3,0.74,11.8,1
15.197895052828786,8.0,0.25,0.43,1.7,22.0,50.0,3.38,0.6,11.9,1
14.221533278199928,10.4,0.52,0.45,2.0,6.0,13.0,3.22,0.76,11.4,1
14.167987696934086,10.4,0.52,0.45,2.0,6.0,13.0,3.22,0.76,11.4,1
12.996513160268586,7.5,0.41,0.15,3.7,29.0,94.0,3.14,0.58,9.1,0
13.438284481927054,8.2,0.51,0.24,2.0,16.0,86.0,3.34,0.64,9.5,1
12.060374459887061,7.3,0.4,0.3,1.7,33.0,79.0,3.41,0.65,9.5,1
16.085185545625254,8.2,0.38,0.32,2.5,24.0,71.0,3.27,0.85,11.0,1
16.151054782890288,6.9,0.45,0.11,2.4,6.0,12.0,3.3,0.65,11.4,1
13.069971860963047,7.0,0.22,0.3,1.8,16.0,20.0,3.61,0.82,10.0,1
11.735063337957266,7.3,0.32,0.23,2.3,35.0,70.0,3.43,0.62,10.1,0
14.74320797337814,8.2,0.2,0.43,2.5,31.0,51.0,3.53,0.81,10.4,1
12.884357234540206,7.8,0.5,0.12,1.8,6.0,21.0,3.28,0.87,9.8,1
16.00245288717424,10.0,0.41,0.45,6.2,6.0,14.0,3.21,0.49,11.8,1
13.859941397674383,7.8,0.39,0.42,2.0,9.0,21.0,3.39,0.66,11.6,1
16.59819919990694,10.0,0.35,0.47,2.0,6.0,11.0,3.23,0.52,12.0,1
17.447567919728662,8.2,0.33,0.32,2.8,4.0,12.0,3.3,0.76,12.8,1
15.725881281461733,6.1,0.58,0.23,2.5,16.0,70.0,3.46,0.65,12.5,1
11.480758161313851,8.3,0.6,0.25,2.2,9.0,38.0,3.15,0.53,9.8,0
14.797840412555885,9.6,0.42,0.35,2.1,17.0,38.0,3.23,0.66,11.1,1
14.472391794631696,6.6,0.58,0.0,2.2,50.0,63.0,3.59,0.68,11.4,1
11.938061834676775,8.3,0.6,0.25,2.2,9.0,38.0,3.15,0.53,9.8,0
17.067043088761366,8.5,0.18,0.51,1.75,45.0,88.0,3.33,0.76,11.8,1
16.449885197168644,5.1,0.51,0.18,2.1,16.0,101.0,3.46,0.87,12.9,1
15.67154498066849,6.7,0.41,0.43,2.8,22.0,54.0,3.42,1.16,10.6,1
14.97113920443963,10.2,0.41,0.43,2.2,11.0,37.0,3.16,0.67,10.8,0
14.421485684041658,10.6,0.36,0.57,2.3,6.0,20.0,3.14,0.72,11.1,1
15.604697976561436,8.8,0.45,0.43,1.4,12.0,21.0,3.21,0.75,10.2,1
17.911635386834327,8.5,0.32,0.42,2.3,12.0,19.0,3.14,0.71,11.8,1
12.203588610055535,9.0,0.785,0.24,1.7,10.0,21.0,3.29,0.67,10.0,0
13.289879642077516,9.0,0.785,0.24,1.7,10.0,21.0,3.29,0.67,10.0,0
11.329992602565264,8.5,0.44,0.5,1.9,15.0,38.0,3.01,1.1,9.4,0
13.005402916963613,9.9,0.54,0.26,2.0,7.0,60.0,2.94,0.98,10.2,0
16.17023993344882,8.2,0.33,0.39,2.5,29.0,48.0,3.32,0.88,12.4,1
17.182458448197867,6.5,0.34,0.27,2.8,8.0,44.0,3.21,0.56,12.0,1
13.371521598214931,7.6,0.5,0.29,2.3,5.0,14.0,3.32,0.62,11.5,1
14.210905558414593,9.2,0.36,0.34,1.6,5.0,12.0,3.2,0.67,10.5,1
15.890993806776665,7.1,0.59,0.0,2.2,26.0,44.0,3.42,0.68,10.8,1
14.47467312922284,9.7,0.42,0.46,2.1,5.0,16.0,3.27,0.74,12.3,1
12.672517200248427,7.6,0.36,0.31,1.7,26.0,65.0,3.46,0.62,9.5,1
13.722465710117884,7.6,0.36,0.31,1.7,26.0,65.0,3.46,0.62,9.5,1
14.341890538740124,6.5,0.61,0.0,2.2,48.0,59.0,3.61,0.7,11.5,1
10.798344067313476,6.5,0.88,0.03,5.6,23.0,47.0,3.58,0.5,11.2,0
16.6400375546608,7.1,0.66,0.0,2.4,6.0,11.0,3.35,0.66,12.7,1
14.782553502519145,5.6,0.915,0.0,2.1,17.0,78.0,3.68,0.73,11.4,0
13.363936965323575,8.2,0.35,0.33,2.4,11.0,47.0,3.27,0.81,11.0,1
12.538310583843371,8.2,0.35,0.33,2.4,11.0,47.0,3.27,0.81,11.0,1
12.645547804106645,9.8,0.39,0.43,1.65,5.0,11.0,3.19,0.46,11.4,0
14.945277169531488,10.2,0.4,0.4,2.5,41.0,54.0,3.38,0.86,10.5,1
10.061146526730091,6.8,0.66,0.07,1.6,16.0,61.0,3.29,0.6,9.3,0
11.759373705867054,6.7,0.64,0.23,2.1,11.0,119.0,3.36,0.7,10.9,0
14.263020069776756,7.0,0.43,0.3,2.0,6.0,39.0,3.33,0.46,11.9,1
14.260517189523739,6.6,0.8,0.03,7.8,6.0,12.0,3.52,0.5,12.2,0
15.379969803026151,7.0,0.43,0.3,2.0,6.0,39.0,3.33,0.46,11.9,1
12.204416942154062,6.7,0.64,0.23,2.1,11.0,119.0,3.36,0.7,10.9,0
12.051605856195547,8.8,0.955,0.05,1.8,5.0,19.0,3.3,0.44,9.6,0
16.203663760862298,9.1,0.4,0.57,4.6,6.0,20.0,3.28,0.57,12.5,1
12.150035074272404,6.5,0.885,0.0,2.3,6.0,12.0,3.56,0.51,10.8,0
15.760281137511926,7.2,0.25,0.37,2.5,11.0,41.0,3.52,0.8,12.4,1
14.180671070415421,6.4,0.885,0.0,2.3,6.0,12.0,3.56,0.51,10.8,0
14.477647398337504,7.0,0.745,0.12,1.8,15.0,64.0,3.22,0.59,9.5,1
14.54537119788766,6.2,0.43,0.22,1.8,21.0,56.0,3.52,0.6,9.5,1
14.071509003940903,7.9,0.58,0.23,2.3,23.0,94.0,3.21,0.58,9.5,1
12.326171356303439,7.7,0.57,0.21,1.5,4.0,9.0,3.16,0.54,9.8,1
13.295652394982461,7.7,0.26,0.26,2.0,19.0,77.0,3.15,0.79,10.9,1
12.657357075096753,7.9,0.58,0.23,2.3,23.0,94.0,3.21,0.58,9.5,1
12.592258368846492,7.7,0.57,0.21,1.5,4.0,9.0,3.16,0.54,9.8,1
16.32832478191437,7.9,0.34,0.36,1.9,5.0,10.0,3.27,0.54,11.2,1
16.94790441469045,8.6,0.42,0.39,1.8,6.0,12.0,3.35,0.69,11.7,1
10.973470276885854,9.9,0.74,0.19,5.8,33.0,76.0,3.14,0.55,9.4,0
15.312425786807726,7.2,0.36,0.46,2.1,24.0,44.0,3.4,0.85,11.0,1
16.123582359067914,7.2,0.36,0.46,2.1,24.0,44.0,3.4,0.85,11.0,1
15.421814380352867,7.2,0.36,0.46,2.1,24.0,44.0,3.4,0.85,11.0,1
13.273950912101586,9.9,0.72,0.55,1.7,24.0,52.0,3.35,0.94,10.0,0
